EAN,CodigoInterno,NombreProducto,Categoria,Subcategoria,Marca,Fabricante,PrecioLista,PrecioOferta,TipoOferta,URL,SKU,ProductId,ClusterId,ClusterNombre
7792180001665,3053882,Aceite De Girasol Cañuelas 1.5 L,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Cañuelas,,5119.0,5119.0,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | Derrumbe- Especiales para vos! | MASCLUB - NAVIDAD | Maraton - Almacén | Fiestas Super - Almacen | OFERTAZOS -DESCUBRI EL MEJOR SURTIDO | Excluidos Mas Club Lunes | Almacen | Competencia | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-canuelas-1-5-lt-2/p,14810,14811,3454,Almacen
7792180001641,3053918,Aceite De Girasol Cañuelas 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Cañuelas,,3229.0,3229.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Ofertazos - Prepara tus comidas | Derrumbe - Mkt | Changazo - Almacen seco | Almacén - Changazos | Ofertazos - Regional - Almacen | Excluidos Mas Club Lunes | Almacen | Liquidaciones - Mas Club | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-canuelas-900-ml-2/p,14809,14810,3454,Almacen
7790060023684,3042109,Aceite De Girasol Cocinero 1.5 Lt,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Cocinero,,5099.0,3849.0,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | MASCLUB - NAVIDAD | Dias que si - Lo que vos más buscas | Noche de Ofertas- Destacados | FLASH 27 AL 29 - DICIEMBRE 24 | Flash  - Julio 2025 | Solo  x Hoy - Supermercado | ¡A comer!-PREPARÁ TU SEMANA | Excluidos Mas Club Lunes | Almacen | Días que si - Precio Bomba | PROMOS ACTIVAS - COMAC TINA | Competencia | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-cocinero-1-5-lt-2/p,13289,13289,3454,Almacen
7790070012050,3042378,Aceite De Girasol Cocinero 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Cocinero,,3299.0,3299.0,Vic - MKT | Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Aniversario - Almacen | Flash  - Julio 2025 | Excluidos Mas Club Lunes | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-cocinero-900-ml-3/p,13296,13296,3454,Almacen
7798316700815,212212830,Aceite De Girasol Legitimo 1.5l,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Legitimo,,5019.0,5019.0,Maratón- Almacén | FLASH - HASTA 25% | MASCLUB - NAVIDAD | Flash 2024 - Home | Almacén | Excluidos Mas Club Lunes | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-legitimo-1-5l-2/p,216055,216023,3454,Almacen
7798316700808,211890678,Aceite De Girasol Legitimo 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Legitimo,,3109.0,3109.0,Más Online | Almacén | Maratón- Almacén | MASCLUB - NAVIDAD | Dias que si - Filtro - Almacen seco | canasta-protegida | Excluidos Mas Club Lunes | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-legitimo-900ml-2/p,175785,175785,3454,Almacen
7790070231420,181887632,Aceite De Girasol Lira 1.5 L,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Lira,,5669.0,5669.0,Más Online | Almacén | leyDeGondolas | FLASH - HASTA 25% | MASCLUB - NAVIDAD | Changazo - Almacen seco | Flash 2024 - Home | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-lira-1-5-lt-2/p,145429,145429,3454,Almacen
7790272001029,3044352,Aceite De Girasol Natura 1.5 L,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Natura,,5499.0,5499.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | BF - Filtro - Aceites y acetos | Excluidos Mas Club Lunes | Almacen | Competencia | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-natura-1-5-lt-2/p,13745,13745,3454,Almacen
7790272001005,205572495,Aceite De Girasol Natural 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Natura,,3499.0,3499.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Excluidos Mas Club Lunes | Almacen | Competencia | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-natural-900-ml-2/p,13744,13744,3454,Almacen
7792180137944,184658486,Aceite De Girasol Pureza 1.5 L,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Pureza,,5479.0,5479.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Receta Pan Dulce | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Liquidaciones - Mas Club | Derrumbe de precios - Almacén | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-girasol-pureza-1-5-lt-2/p,146526,146526,3454,Almacen
7792180137937,184658485,Aceite De Girasol Pureza 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Girasol,Pureza,,3499.0,3499.0,Más Online | Almacén | Flash Exclusivo - General | MASCLUB - NAVIDAD | Días que si - Almacén | Días que si - Almacen | Mas Club Lunes 15% | Apertura Campana Total | Ofertas de la Semana | 20240301 a 20240310 Changazo Super - $1499 | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-girasol-pureza-x-900ml-2/p,146527,146527,3454,Almacen
7790070231598,11954831,Aceite De Girasol Y Oliva Cocinero Ecobotella 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite Mezcla,Cocinero,,5439.0,4351.2,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | Cucarda SIN TACC | MASCLUB - NAVIDAD | Mas Club Lunes 15% | Almacen | Promos activas - ESPECIAL 2 TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-mezcla-cocinero-oliva-girasol-x-900-ml-2/p,142309,142309,3454,Almacen
7790070231697,195531275,Aceite De Maiz Lira 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Maiz,Lira,,6739.0,6739.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-maiz-lira-900ml-2/p,152739,152739,3454,Almacen
7790580160807,156103683,Aceite De Maíz Arcor 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Maiz,Arcor,,5899.0,5899.0,Más Online | Almacén | leyDeGondolas | Pauta - Almacen Maratón | MASCLUB - NAVIDAD | Vivi la copa - Almacen | Almacén | Viví la copa - General | pastas para el partido | CyberMonday - Super - Almacen | Regional Almacén | Licencia DC | Tartas- PREPARÁ TU SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-arcor-de-maiz-890ml-2/p,14222,182599,3454,Almacen
7792180005182,16143207,Aceite De Oliva Cañuelas 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Cañuelas,,14859.0,14859.0,Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Ofertazos- Almacén | Maraton - Almacén | Aniversario! Almacén | Flash  - Julio 2025 | Mas ofertas - Almacén | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | CumpleMas Aniversario x2 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-oliva-canuelas-500-ml-2/p,14838,14839,3454,Almacen
7799011001290,11924603,Aceite De Oliva Check Puro Pet 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Check,,11729.0,11729.0,Nuestras Marcas | Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | INGREDIENTES RECETA - Sopa de Tomate y Morrón | CHECK - CARRU | INGREDIENTES RECETA - PIZZETAS | Marca Propia | CHECK - BUSCADOR | Check - destacados | Knorr - Arroz Estilo Marroquí | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | check GH | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-oliva-puro-great-value-pet-500-lt-2/p,16387,16388,3454,Almacen
7790070265098,215861297,Aceite De Oliva Cocinero Extra Virgen Sin Tacc 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Cocinero,,13999.0,9099.35,Coleccion Automatica - Promos de Integracion Activas | Changazo - Lo que necesitas | MASCLUB - NAVIDAD | Changazo - Almacen seco | BF - Filtro - Aceites y acetos | ¡A comer!-PREPARÁ TU SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Derrumbe de precios - Almacén | PROMOS ACTIVAS - COMAC TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-cocinero-de-oliva-extra-virgen-sintacc-500ml-2/p,193707,193707,3454,Almacen
7790070231864,206655949,Aceite De Oliva Cocinero Intenso 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Cocinero,,13999.0,9099.35,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | Changazo - Lo que necesitas | MASCLUB - NAVIDAD | Changazo - Almacen seco | BF - Filtro - Aceites y acetos | Regional  Desayuno y Almacén | ¡A comer!-PREPARÁ TU SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Derrumbe de precios - Almacén | PROMOS ACTIVAS - COMAC TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-oliva-ev-intenso-cocinero-500-ml-2/p,162571,162571,3454,Almacen
7790070231871,206655950,Aceite De Oliva Cocinero Suave 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Cocinero,,13999.0,9099.35,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | Changazo - Lo que necesitas | MASCLUB - NAVIDAD | Changazo - Almacen seco | BF - Filtro - Aceites y acetos | Regional  Desayuno y Almacén | ¡A comer!-PREPARÁ TU SEMANA | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Derrumbe de precios - Almacén | PROMOS ACTIVAS - COMAC TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-oliva-ev-suave-cocinero-500-ml-2/p,162570,162570,3454,Almacen
7790272008387,103275156,Aceite De Oliva Natura Virgen Extra Andino 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Natura,,17299.0,17299.0,Ofertazos - Prepara tus comidas | Maraton - Todo 25% | BF - Filtro - Aceites y acetos | Ofertazos - Regional - Almacen | Almacén | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-olvida-natura-virgen-extra-andino-500-ml-2/p,218705,218506,3454,Almacen
7790272008417,103275155,Aceite De Oliva Natura Virgen Extra Fuerte 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Natura,,14999.0,14999.0,Ofertazos - Prepara tus comidas | Maraton - Todo 25% | BF - Filtro - Aceites y acetos | Ofertazos - Regional - Almacen | Almacén | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-olvida-natura-virgen-extra-fuerte-500-ml-2/p,218707,218508,3454,Almacen
7790272008394,103275154,Aceite De Oliva Natura Virgen Extra Suave 500 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite De Oliva,Natura,,14499.0,14499.0,Ofertazos - Prepara tus comidas | Maraton - Todo 25% | BF - Filtro - Aceites y acetos | Ofertazos - Regional - Almacen | Almacén | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-oliva-natura-virgen-extra-suave-500-ml-2/p,218706,218507,3454,Almacen
7790272000848,15295232,Aceite En Aerosol Mazola De Maiz 120 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite En Aerosol,Mazola,,4299.0,4299.0,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | MASCLUB - NAVIDAD | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-de-maiz-mazola-en-aerosol-120-cc-2/p,13743,13743,3454,Almacen
7790272000831,3044375,Aceite En Aerosol Natura Con Aceite De Girasol 120 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite En Aerosol,Natura,,3849.0,3849.0,"Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Llevás 2, 2da al 60%  - Exclusivo Online | Black almacen | BF - Filtro - Aceites y acetos | Especial Almacén - General | Especial  Almacén  - Almacén Seco | 2da al 80% - Ofertas 31/07 | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion",https://www.masonline.com.ar/rocio-vegetal-natura-con-aceite-de-girasol-120-cc-2/p,13742,13742,3454,Almacen
7790070265333,103260164,Aceite Fritolim Cocinero Clásico 120 G,"Aceites, Vinagres Y Aderezos",Aceites > Aceite En Aerosol,Cocinero,,4275.0,3206.25,Coleccion Automatica - Promos de Integracion Activas | Maraton - Almacén | BF - Filtro - Aceites y acetos | Ofertazos - Regional - Almacen | Dias que si - Filtro - Almacen seco | Mas Club Lunes 15% | Almacen | Derrumbe de precios - Almacén | Promos activas - ESPECIAL 2 TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-fritolim-cocinero-clasico-120-g-2/p,220430,219873,3454,Almacen
7790070265340,103260163,Aceite Fritolim Cocinero Sabor Manteca 120 G,"Aceites, Vinagres Y Aderezos",Aceites > Aceite En Aerosol,Cocinero,,4275.0,3206.25,Coleccion Automatica - Promos de Integracion Activas | Maraton - Almacén | BF - Filtro - Aceites y acetos | Ofertazos - Regional - Almacen | Dias que si - Filtro - Almacen seco | Mas Club Lunes 15% | Almacen | Derrumbe de precios - Almacén | Promos activas - ESPECIAL 2 TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-fritolim-cocinero-sabor-manteca-120-g-2/p,220437,219880,3454,Almacen
7790060234868,200657482,Aceite Mezcla Cocinero 900cc,"Aceites, Vinagres Y Aderezos",Aceites > Aceite Mezcla,Cocinero,,2569.0,2055.2,Coleccion Automatica - Promos de Integracion Activas | Más Online | Almacén | leyDeGondolas | MASCLUB - NAVIDAD | Ofertazos- Almacén | Changazo - Almacen seco | Excluidos Mas Club Lunes | Almacen | Promos activas - ESPECIAL 2 TINA | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-mezcla-cocinero-900cc-2/p,157670,157670,3454,Almacen
7790272000053,102855079,Aceite Mezcla Girasol Y Oliva Natura 1.5l,"Aceites, Vinagres Y Aderezos",Aceites > Aceite Mezcla,Natura,,9049.0,9049.0,MASCLUB - NAVIDAD | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-mezcla-girasol-y-oliva-natura-1-5l-2/p,216057,216025,3454,Almacen
7790272000046,16129886,Aceite Mezcla Girasol Y Oliva Natura 900ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite Mezcla,Natura,,5549.0,5549.0,MASCLUB - NAVIDAD | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-mezcla-girasol-y-oliva-natura-900ml-2/p,216071,216039,3454,Almacen
7794870000330,211067186,Aceite Mezcla Siglo De Oro 900 Ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite Mezcla,Generico,,2189.0,2189.0,Más Online | Almacén | MASCLUB - NAVIDAD | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-mezcla-siglo-de-oro-900ml-2/p,173051,173051,3454,Almacen
7798316700761,102950164,Aceite Mezcla Siglo De Oro 900ml,"Aceites, Vinagres Y Aderezos",Aceites > Aceite Mezcla,SIGLO DE ORO,,2189.0,1422.85,Coleccion Automatica - Promos de Integracion Activas | Vic - MKT | Dias que si - Almacén | MASCLUB - NAVIDAD | Prepará tu semana- mas ofertas | Mas Club Lunes 15% | Anses Incluidos Marzo 24 | Almacen | Sin financiación FOOD | Exceptos Promo Mercado Pago | Productos sin Financiacion,https://www.masonline.com.ar/aceite-mezcla-siglo-de-oro-900-ml-2/p,215570,215536,3454,Almacen
7798153552523,210073301,Aceituna Descarozada La Malagueña Sachet 80g,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Verdes,LA MALAGUEÑA,,1239.0,1239.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceituna-descarozada-la-malaguena-sachet-80g-2/p,169173,169173,3454,Almacen
7798153550352,208765832,Aceitunas Descarozadas La Malagueña Doypack 180gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Verdes,LA MALAGUEÑA,,2139.0,2139.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-descarozadas-la-malaguena-doypack-180gr-2/p,167289,167289,3454,Almacen
7798153550178,208765828,Aceitunas Descarozadas La Malagueña Frasco Vidrio 160gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Verdes,LA MALAGUEÑA,,2889.0,2889.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-descarozadas-la-malaguena-frasco-vidrio-160gr-2/p,167293,167293,3454,Almacen
7798153550345,208765834,Aceitunas En Rodajas La Malagueña Doypack 180gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Verdes,LA MALAGUEÑA,,2075.0,2075.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-en-rodajas-la-malaguena-doypack-180gr-2/p,167290,167290,3454,Almacen
7798153550208,208765830,Aceitunas En Rodajas La Malagueña Frasco Vidrio 180gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Verdes,LA MALAGUEÑA,,2939.0,2939.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-en-rodajas-la-malaguena-frasco-vidrio-180gr-2/p,167292,167292,3454,Almacen
7791675908946,103995563,Aceitunas Negras Castell Descarozadas 80 G,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Negras,Castell,,1779.0,1779.0,Maratón- Almacén | Sin cucarda Financiacion | Aniversario! Almacén | MasOfertas - Todo 35% | Flash  - Julio 2025 | Mas Club Lunes 15% | CumpleMas Aniversario x2 | Almacen | Sin financiación FOOD | Productos sin Financiacion,https://www.masonline.com.ar/aceitunas-negras-castell-descarozadas-80-g/p,228674,228271,3454,Almacen
7798153550338,208765833,Aceitunas Rellenas La Malagueña Doypack 200gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Rellenas,LA MALAGUEÑA,,3039.0,3039.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-rellenas-la-malaguena-doypack-200gr-2/p,167291,167291,3454,Almacen
7798153550116,208765829,Aceitunas Rellenas La Malagueña Frasco Vidrio 200gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Rellenas,LA MALAGUEÑA,,3849.0,3849.0,"Coleccion Automatica - Promos de Integracion Activas | De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-rellenas-la-malaguena-frasco-vidrio-200gr-2/p,167295,167295,3454,Almacen
7798153552509,208765836,Aceitunas Rellenas La Malagueña Sachet 100gr,Conservas Y Enlatados,Aceitunas Y Encurtidos > Aceitunas Rellenas,LA MALAGUEÑA,,1759.0,1759.0,"De Fiestas - Tus Destacados | Vic - MKT | Más Online | Almacén | leyDeGondolas | Dias que si - Almacén | De Fiestas - 3X2 | FLASH - HASTA 25% | Maraton - Todo 35% | Maraton - Todo 25% | Sin cucarda Financiacion | Almacén | Flash 2024 - Home | Fiestas Super - Almacen | DE FIESTAS 5 - 35% | BF Mailing - 40% | BF - Filtro - Conservas, harinas y puré | CyberMonday - Super - Almacen | Navidad 22 - Filtro - Aceitunas y Encurtidos | Regional Almacén | BF  - Los Más Destacados | Mas ofertas - Almacén | Regional  Desayuno y Almacén | Prepará tu semana- mas ofertas | Anses Filtro Excluidos | Mas Club Lunes 15% | Almacen | Sin financiación FOOD | Productos sin Financiacion",https://www.masonline.com.ar/aceitunas-rellenas-la-malaguena-sachet-100gr-2/p,167286,167286,3454,Almacen
